system_id,system_label,model,harness,system_group,model_key,display_order,protocol_id,protocol_label,protocol_order,scheduled_attempt,result_present,result_path,benchmark_version,verifier_details_path,verifier_reward_path,verifier_error_analysis_path,status,exception_type,prediction_valid,verifier_completed,valid_completion,error_review_status,t2_required_family_f1,primary_t2_required_family_f1,t3_molecular_transition_f1,primary_t3_molecular_transition_f1,t3_state_f1,primary_t3_state_f1,t3_typed_edge_f1,primary_t3_typed_edge_f1,input_tokens,cache_read_tokens,cache_creation_tokens,cache_creation_5m_tokens,cache_creation_1h_tokens,output_tokens,normalized_api_cost_usd,normalized_api_cost_precision,normalized_api_cost_kind,pricing_snapshot_id,pricing_date,pricing_status,token_usage_source,uncached_input_tokens,rate_uncached_input_per_million,rate_cached_input_per_million,rate_output_per_million,rate_cache_creation_5m_per_million,rate_cache_creation_1h_per_million
gemini_pi,Gemini + Pi,Gemini,Pi,shared,gemini_3_7_flash,5,pip_seq_v4,PIP-seq v4,6,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/pip_seq_v4__uyyPEAg/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/pip_seq_v4__uyyPEAg/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/pip_seq_v4__uyyPEAg/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/pip_seq_v4__uyyPEAg/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5578216374269006,0.5578216374269006,0.8624025341130604,0.8624025341130604,0.579406811877404,0.579406811877404,0.96,0.96,4391335,3853922,0,,,104069,1.08236265,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,537413.0,0.75,0.075,3.75,,
gemini_pi,Gemini + Pi,Gemini,Pi,shared,gemini_3_7_flash,5,sci_atac_seq,sci-ATAC-seq,7,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/sci_atac_seq__ZJGnCYn/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/sci_atac_seq__ZJGnCYn/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/sci_atac_seq__ZJGnCYn/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/sci_atac_seq__ZJGnCYn/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7526143790849674,0.7526143790849674,0.57,0.57,0.3767202293679845,0.3767202293679845,0.23529411764705882,0.23529411764705882,2771321,2281992,0,,,67114,0.78982365,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,489329.0,0.75,0.075,3.75,,
gemini_pi,Gemini + Pi,Gemini,Pi,shared,gemini_3_7_flash,5,scrrbs,scRRBS,8,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/scrrbs__2rHMsgD/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/scrrbs__2rHMsgD/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/scrrbs__2rHMsgD/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/scrrbs__2rHMsgD/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8377777777777778,0.8377777777777778,0.6953703703703704,0.6953703703703704,0.7516530404353838,0.7516530404353838,0.6923076923076923,0.6923076923076923,3555295,3194921,0,,,82259,0.818370825,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,360374.0,0.75,0.075,3.75,,
gemini_pi,Gemini + Pi,Gemini,Pi,shared,gemini_3_7_flash,5,share_seq,SHARE-seq,9,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/share_seq__7HwsFf7/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/share_seq__7HwsFf7/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/share_seq__7HwsFf7/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/share_seq__7HwsFf7/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.9427952233524989,0.9427952233524989,0.7842105263157896,0.7842105263157896,0.42748050692448364,0.42748050692448364,0.5833333333333334,0.5833333333333334,3829669,3345016,0,,,101930,0.99660345,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,484653.0,0.75,0.075,3.75,,
gemini_pi,Gemini + Pi,Gemini,Pi,shared,gemini_3_7_flash,5,smart_seq,SMART-seq,10,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/smart_seq__N7uuKnh/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/smart_seq__N7uuKnh/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/smart_seq__N7uuKnh/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/pi/libgen-pi-gemini-3-7-flash/smart_seq__N7uuKnh/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8833333333333333,0.8833333333333333,0.4208333333333334,0.4208333333333334,0.2138321267440111,0.2138321267440111,0.4166666666666667,0.4166666666666667,1555271,1132010,0,,,47183,0.57928275,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,423261.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,10x_chromium_3_gene_expression_v4,10x 3' GEX v4,1,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__gFpkfVB/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__gFpkfVB/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__gFpkfVB/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__gFpkfVB/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5407407407407409,0.5407407407407409,0.796969696969697,0.796969696969697,0.7299391330670183,0.7299391330670183,0.8181818181818182,0.8181818181818182,5007222,4563106,,,,98709,1.026588,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,444116.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,ddseq_single_cell_3_rna_seq_kit,ddSEQ 3' RNA,2,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__3GXYfLT/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__3GXYfLT/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__3GXYfLT/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__3GXYfLT/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.0,0.0,0.49230769230769234,0.49230769230769234,0.5671052631578948,0.5671052631578948,0.4827586206896552,0.4827586206896552,5647122,5192237,,,,85189,1.050040275,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,454885.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,dr_seq,DR-seq,3,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/dr_seq__2TK2ozP/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/dr_seq__2TK2ozP/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/dr_seq__2TK2ozP/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/dr_seq__2TK2ozP/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5,0.5,0.48412698412698396,0.48412698412698396,0.5141063382072271,0.5141063382072271,0.2857142857142857,0.2857142857142857,3502566,3032255,,,,69959,0.842498625,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,470311.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,indrop_v1,inDrop v1,4,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/indrop_v1__7PYu9qY/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/indrop_v1__7PYu9qY/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/indrop_v1__7PYu9qY/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/indrop_v1__7PYu9qY/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.6037750746905678,0.6037750746905678,0.8738353196099674,0.8738353196099674,0.4548262490859825,0.4548262490859825,0.8461538461538461,0.8461538461538461,3161336,2826875,,,,74742,0.743143875,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,334461.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,petri_seq,PETRI-seq,5,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/petri_seq__PGQ76gj/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/petri_seq__PGQ76gj/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/petri_seq__PGQ76gj/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/petri_seq__PGQ76gj/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5543454790823211,0.5543454790823211,0.9829979360165119,0.9829979360165119,0.5872034496932917,0.5872034496932917,1.0,1.0,4275025,3845801,,,,105124,1.004568075,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,429224.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,pip_seq_v4,PIP-seq v4,6,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/pip_seq_v4__5UexZFB/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/pip_seq_v4__5UexZFB/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/pip_seq_v4__5UexZFB/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/pip_seq_v4__5UexZFB/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7715497076023392,0.7715497076023392,0.778522062732589,0.778522062732589,0.35289211976740514,0.35289211976740514,0.782608695652174,0.782608695652174,5982575,5461851,,,,73516,1.075866825,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,520724.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,sci_atac_seq,sci-ATAC-seq,7,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/sci_atac_seq__sW626bb/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/sci_atac_seq__sW626bb/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/sci_atac_seq__sW626bb/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/sci_atac_seq__sW626bb/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7526143790849674,0.7526143790849674,0.57,0.57,0.20275650268011447,0.20275650268011447,0.23529411764705882,0.23529411764705882,3916888,3435514,,,,75706,0.90259155,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,481374.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,scrrbs,scRRBS,8,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/scrrbs__esvxUGX/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/scrrbs__esvxUGX/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/scrrbs__esvxUGX/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/scrrbs__esvxUGX/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7917989417989418,0.7917989417989418,0.8894444444444444,0.8894444444444444,0.5136746341549643,0.5136746341549643,0.9090909090909091,0.9090909090909091,3370840,2980274,,,,68651,0.7738863,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,390566.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,share_seq,SHARE-seq,9,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/share_seq__uB7pp3Z/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/share_seq__uB7pp3Z/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/share_seq__uB7pp3Z/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/share_seq__uB7pp3Z/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.9330163644405131,0.9330163644405131,0.76125,0.76125,0.4136584415979475,0.4136584415979475,0.5,0.5,6028701,5528488,,,,182345,1.4735901,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,500213.0,0.75,0.075,3.75,,
gemini_mini_swe,Gemini + mini-SWE,Gemini,mini-SWE,shared,gemini_3_7_flash,6,smart_seq,SMART-seq,10,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/smart_seq__zFsAn8r/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/smart_seq__zFsAn8r/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/smart_seq__zFsAn8r/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/mini-swe-agent/libgen-gemini-3-7-flash/smart_seq__zFsAn8r/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8833333333333333,0.8833333333333333,0.3958333333333333,0.3958333333333333,0.2018372436696079,0.2018372436696079,0.3333333333333333,0.3333333333333333,2887546,2582260,,,,57617,0.63869775,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,305286.0,0.75,0.075,3.75,,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,10x_chromium_3_gene_expression_v4,10x 3' GEX v4,1,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/10x_chromium_3_gene_expression_v__GgNZBQZ/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/10x_chromium_3_gene_expression_v__GgNZBQZ/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/10x_chromium_3_gene_expression_v__GgNZBQZ/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/10x_chromium_3_gene_expression_v__GgNZBQZ/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5066666666666667,0.5066666666666667,0.7884615384615384,0.7884615384615384,0.8651704563707852,0.8651704563707852,0.8461538461538461,0.8461538461538461,5373975,5153792,,,,64525,5.613561,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,220183.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,ddseq_single_cell_3_rna_seq_kit,ddSEQ 3' RNA,2,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/ddseq_single_cell_3_rna_seq_kit__tuEhkHA/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/ddseq_single_cell_3_rna_seq_kit__tuEhkHA/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/ddseq_single_cell_3_rna_seq_kit__tuEhkHA/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/ddseq_single_cell_3_rna_seq_kit__tuEhkHA/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.0,0.0,0.5910714285714286,0.5910714285714286,0.8981829573934836,0.8981829573934836,0.4375,0.4375,3267745,3069824,,,,65530,4.490417,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,197921.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,dr_seq,DR-seq,3,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/dr_seq__RiPZGeg/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/dr_seq__RiPZGeg/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/dr_seq__RiPZGeg/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/dr_seq__RiPZGeg/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.595,0.595,0.46333333333333326,0.46333333333333326,0.4761886527583142,0.4761886527583142,0.391304347826087,0.391304347826087,3442102,3242240,,,,62581,4.49786,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,199862.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,indrop_v1,inDrop v1,4,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/indrop_v1__Mc5fD8k/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/indrop_v1__Mc5fD8k/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/indrop_v1__Mc5fD8k/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/indrop_v1__Mc5fD8k/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.6309920804287003,0.6309920804287003,0.8947995666305525,0.8947995666305525,0.673649342224247,0.673649342224247,0.8461538461538461,0.8461538461538461,3895942,3692544,,,,59276,4.641542,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,203398.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,petri_seq,PETRI-seq,5,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/petri_seq__tyed99y/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/petri_seq__tyed99y/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/petri_seq__tyed99y/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/petri_seq__tyed99y/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7610966778648749,0.7610966778648749,0.9371158392434987,0.9371158392434987,0.7806307964315777,0.7806307964315777,1.0,1.0,5796114,5538944,,,,66230,6.042222,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,257170.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,pip_seq_v4,PIP-seq v4,6,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/pip_seq_v4__KW9uGb9/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/pip_seq_v4__KW9uGb9/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/pip_seq_v4__KW9uGb9/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/pip_seq_v4__KW9uGb9/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5780592105263158,0.5780592105263158,0.608234210935518,0.608234210935518,0.3214275679620096,0.3214275679620096,0.375,0.375,8589892,8293504,,,,89164,8.303612,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,296388.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,sci_atac_seq,sci-ATAC-seq,7,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/sci_atac_seq__gxxAX9L/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/sci_atac_seq__gxxAX9L/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/sci_atac_seq__gxxAX9L/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/sci_atac_seq__gxxAX9L/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.6084195997239477,0.6084195997239477,0.4835219691741431,0.4835219691741431,0.35720081490807576,0.35720081490807576,0.23529411764705882,0.23529411764705882,3262341,3090816,,,,40883,3.629523,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,171525.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,scrrbs,scRRBS,8,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/scrrbs__jTmL76Y/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/scrrbs__jTmL76Y/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/scrrbs__jTmL76Y/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/scrrbs__jTmL76Y/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8195767195767196,0.8195767195767196,0.9494444444444443,0.9494444444444443,0.7136772225153608,0.7136772225153608,0.9090909090909091,0.9090909090909091,4048284,3848448,,,,49409,4.405674,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,199836.0,5.0,0.5,30.0,6.25,
